"","id","vendor_id","pickup_datetime","dropoff_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","store_and_fwd_flag","trip_duration","trip_duration_hrs","dist_meters","dist_km","wait_sec","wait_min"
"5649",9953,"México DF Taxi de Sitio","23/07/2016 11:27","23/07/2016 11:43",-99.24055991,19.35902687,-99.21586921,19.37435,"N",952,0.26,4975,4.975,110,1.833333333
"5650",9954,"México DF Taxi de Sitio","23/07/2016 11:43","23/07/2016 11:58",-99.21567932,19.37423084,-99.23097234,19.37148034,"N",875,0.24,5159,5.159,89,1.483333333
"5651",9964,"México DF Taxi Libre","24/07/2016 01:49","24/07/2016 01:51",-99.2054388,19.38302747,-99.20827791,19.38528575,"N",82,0.02,448,0.448,36,0.6
"5652",9966,"México DF Taxi de Sitio","24/07/2016 07:45","24/07/2016 07:54",-99.04025374,19.56662589,-99.03981376,19.54689248,"N",539,0.15,3091,3.091,26,0.433333333
"5653",9972,"México DF Taxi Libre","25/07/2016 07:08","25/07/2016 07:16",-99.20361185,19.38051092,-99.18711224,19.37627754,"N",501,0.14,3187,3.187,144,2.4
"5654",9973,"México DF Taxi Libre","25/07/2016 07:51","25/07/2016 08:00",-99.20259134,19.38158063,-99.18152837,19.3803363,"N",504,0.14,3662,3.662,58,0.966666667
"5655",9974,"México DF Taxi Libre","25/07/2016 08:14","25/07/2016 08:19",-99.2034499,19.38055682,-99.19947954,19.38194823,"N",273,0.08,569,0.569,39,0.65
"5656",9975,"México DF Taxi de Sitio","25/07/2016 09:20","25/07/2016 09:50",-99.21393859,19.29801695,-99.20506797,19.33752897,"N",1812,0.5,4772,4.772,0,0
"5657",9978,"México DF Taxi de Sitio","25/07/2016 11:49","25/07/2016 12:11",-99.21814651,19.28780149,-99.14806508,19.29214388,"N",1334,0.37,7829,7.829,2,0.033333333
"5658",9979,"México DF Taxi de Sitio","25/07/2016 02:09","25/07/2016 02:10",-99.17948469,19.43854725,-99.17982652,19.43866688,"N",17,0,41,0.041,269,4.483333333
"5659",9980,"México DF Taxi Libre","25/07/2016 02:12","25/07/2016 02:38",-99.20342488,19.38033105,-99.18799376,19.37443315,"N",1540,0.43,3450,3.45,313,5.216666667
"5660",9981,"México DF Taxi Libre","25/07/2016 02:38","25/07/2016 02:44",-99.2021317,19.3816397,-99.19215373,19.38837488,"N",336,0.09,1735,1.735,100,1.666666667
"5661",9982,"México DF Taxi de Sitio","25/07/2016 02:48","25/07/2016 03:03",-99.17954837,19.43861448,-99.16325622,19.43053281,"N",913,0.25,2879,2.879,517,8.616666667
"5662",9983,"México DF Taxi de Sitio","25/07/2016 04:28","25/07/2016 04:36",-99.17941894,19.43861456,-99.17962431,19.43644845,"N",458,0.13,1628,1.628,75,1.25
"5663",9985,"México DF Taxi de Sitio","25/07/2016 04:52","25/07/2016 04:57",-99.18093714,19.43903007,-99.18109533,19.43131139,"N",336,0.09,1381,1.381,171,2.85
"5664",9986,"México DF Radio Taxi","25/07/2016 05:16","25/07/2016 05:30",-99.17228626,19.41873666,-99.17780069,19.40924761,"N",814,0.23,1360,1.36,32,0.533333333
"5665",9989,"México DF Taxi de Sitio","25/07/2016 07:21","25/07/2016 07:32",-99.17949893,19.43868786,-99.17353353,19.43284201,"N",653,0.18,1577,1.577,464,7.733333333
"5666",9990,"México DF Radio Taxi","25/07/2016 07:33","25/07/2016 07:46",-99.17227673,19.41884509,-99.17195013,19.419637,"N",798,0.22,133,0.133,76,1.266666667
"5667",9991,"México DF Radio Taxi","25/07/2016 07:46","25/07/2016 07:53",-99.17234383,19.41856139,-99.16349482,19.41223681,"N",427,0.12,1570,1.57,150,2.5
"5668",9994,"México DF Taxi de Sitio","25/07/2016 08:24","25/07/2016 08:32",-99.1795085,19.43863566,-99.17629932,19.44435611,"N",511,0.14,976,0.976,362,6.033333333
"5669",9996,"México DF Taxi de Sitio","25/07/2016 09:09","25/07/2016 09:12",-99.17954979,19.43860994,-99.17895205,19.44202058,"N",235,0.07,473,0.473,93,1.55
"5670",9997,"México DF Taxi de Sitio","25/07/2016 09:23","25/07/2016 09:31",-99.17973748,19.43876603,-99.17140576,19.44870657,"N",503,0.14,2120,2.12,110,1.833333333
"5671",9998,"México DF Radio Taxi","26/07/2016 12:44","26/07/2016 12:53",-99.23195695,19.36528436,-99.24079508,19.35917563,"N",532,0.15,2343,2.343,103,1.716666667
"5672",9999,"México DF Radio Taxi","26/07/2016 12:59","26/07/2016 01:13",-99.24080433,19.35911603,-99.21584234,19.37431534,"N",781,0.22,4760,4.76,30,0.5
"5673",10000,"México DF Taxi Libre","26/07/2016 06:41","26/07/2016 06:57",-99.20335502,19.38048892,-99.2036418,19.3804066,"N",949,0.26,5626,5.626,318,5.3
"5674",10001,"México DF Taxi de Sitio","26/07/2016 07:53","26/07/2016 08:03",-99.05658992,19.46328771,-99.0619705,19.46170718,"N",586,0.16,1445,1.445,52,0.866666667
"5675",10003,"México DF Taxi Libre","16/06/2017 09:08","16/06/2017 09:21",-99.09245858,19.32108466,-99.09435924,19.3222369,"N",770,0.21,275,0.275,25,0.416666667
"5676",10006,"México DF Taxi de Sitio","16/06/2017 10:09","16/06/2017 10:21",-99.08864379,19.44561186,-99.06627844,19.45777198,"N",768,0.21,4232,4.232,146,2.433333333
"5677",10007,"México DF Taxi de Sitio","16/06/2017 10:31","16/06/2017 10:47",-99.06871198,19.45824406,-99.02493145,19.4928419,"N",944,0.26,8454,8.454,11,0.183333333
"5678",10008,"México DF Taxi de Sitio","16/06/2017 11:05","16/06/2017 11:12",-99.04934467,19.46366785,-99.05948082,19.44739945,"N",457,0.13,3241,3.241,133,2.216666667
"5679",10009,"México DF Taxi de Sitio","16/06/2017 11:31","16/06/2017 11:47",-99.0856759,19.43435377,-99.05719551,19.42074672,"N",965,0.27,7566,7.566,245,4.083333333
"5680",10010,"México DF Taxi de Sitio","17/06/2017 12:28","17/06/2017 12:40",-99.15863213,19.39962001,-99.21462899,19.39879015,"N",710,0.2,7155,7.155,196,3.266666667
"5681",10011,"México DF Taxi Libre","17/06/2017 12:48","17/06/2017 12:51",-99.10384344,19.63557206,-99.12083243,19.63502334,"N",187,0.05,2213,2.213,8,0.133333333
"5682",10012,"México DF Radio Taxi","01/06/2017 11:03","01/06/2017 11:15",-99.15444905,19.43366916,-99.20407245,19.44026844,"N",706,0.2,6452,6.452,243,4.05
"5683",10013,"México DF Taxi de Sitio","17/06/2017 12:54","17/06/2017 01:06",-99.18587911,19.43309605,-99.20393559,19.40245059,"N",681,0.19,6476,6.476,144,2.4
"5684",10014,"México DF Radio Taxi","17/06/2017 12:56","17/06/2017 01:07",-99.07582548,19.38383482,-99.05246466,19.38417558,"N",700,0.19,5048,5.048,86,1.433333333
"5685",10015,"México DF Taxi de Sitio","17/06/2017 01:13","17/06/2017 01:13",-99.19298125,19.42734073,-99.19323474,19.42793897,"N",2,0,97,0.097,105,1.75
"5686",10016,"México DF Taxi de Sitio","17/06/2017 01:10","17/06/2017 01:25",-99.16449998,19.41658905,-99.14834643,19.40049688,"N",890,0.25,4265,4.265,328,5.466666667
"5687",10018,"México DF Taxi de Sitio","17/06/2017 02:00","17/06/2017 02:14",-99.15587319,19.3607899,-99.20438527,19.3669014,"N",834,0.23,7432,7.432,143,2.383333333
"5688",10020,"México DF Taxi Libre","17/06/2017 03:24","17/06/2017 03:39",-99.1282277,19.35830362,-99.04539174,19.34267638,"N",920,0.26,9653,9.653,144,2.4
"5689",10021,"México DF Radio Taxi","17/06/2017 03:11","17/06/2017 03:43",-99.17244605,19.41189013,-99.20357501,19.43097546,"N",1902,0.53,4133,4.133,94,1.566666667
"5690",10024,"México DF Radio Taxi","17/06/2017 04:34","17/06/2017 04:43",-99.14968368,19.39971931,-99.16448903,19.41659005,"N",553,0.15,3847,3.847,66,1.1
"5691",10026,"México DF Taxi de Sitio","17/06/2017 06:05","17/06/2017 06:16",-99.15862519,19.40007481,-99.1909612,19.43311976,"N",648,0.18,7575,7.575,12,0.2
"5692",10029,"México DF Taxi de Sitio","17/06/2017 08:09","17/06/2017 08:27",-99.26298698,19.31792949,-99.24612134,19.331272,"N",1089,0.3,6559,6.559,139,2.316666667
"5693",10031,"México DF Taxi de Sitio","17/06/2017 08:47","17/06/2017 08:47",-99.1273252,19.452721,-99.12896664,19.4530381,"N",58,0.02,187,0.187,26,0.433333333
"5694",10034,"México DF Taxi de Sitio","17/06/2017 09:28","17/06/2017 09:43",-99.11101614,19.46331198,-99.08100356,19.44986236,"N",889,0.25,6029,6.029,274,4.566666667
"5695",10035,"México DF Taxi Libre","17/06/2017 09:23","17/06/2017 09:33",-99.18971574,19.35767299,-99.19031808,19.34436418,"N",582,0.16,3414,3.414,164,2.733333333
"5696",10039,"México DF Taxi de Sitio","17/06/2017 10:35","17/06/2017 11:10",-99.26226725,19.33004074,-99.17514034,19.35444434,"N",2085,0.58,10328,10.328,40,0.666666667
"5697",10040,"México DF Taxi Libre","17/06/2017 11:19","17/06/2017 11:33",-99.210699,19.34441128,-99.22468846,19.31079391,"N",866,0.24,6850,6.85,121,2.016666667
"5698",10043,"México DF Taxi de Sitio","17/06/2017 12:06","17/06/2017 12:11",-99.1818395,19.3110349,-99.18489362,19.31200564,"N",338,0.09,1593,1.593,112,1.866666667
"5699",10044,"México DF Taxi de Sitio","17/06/2017 12:11","17/06/2017 12:24",-99.18494015,19.31201997,-99.1725519,19.33117021,"N",767,0.21,6189,6.189,89,1.483333333
"5700",10047,"México DF Taxi Libre","17/06/2017 12:22","17/06/2017 12:41",-99.13920529,19.54297735,-99.12547806,19.50334726,"N",1150,0.32,6525,6.525,271,4.516666667
"5701",10049,"México DF Taxi Libre","17/06/2017 01:32","17/06/2017 01:43",-99.06662305,19.31025239,-99.06021447,19.31783913,"N",635,0.18,1485,1.485,363,6.05
"5702",10050,"México DF Taxi de Sitio","17/06/2017 01:27","17/06/2017 01:46",-99.27284828,19.33247634,-99.25785366,19.31339934,"N",1157,0.32,4696,4.696,235,3.916666667
"5703",10051,"México DF Taxi de Sitio","17/06/2017 01:21","17/06/2017 01:52",-99.174045,19.3554835,-99.17297426,19.35678482,"N",1822,0.51,195,0.195,97,1.616666667
"5704",10053,"México DF Taxi Libre","17/06/2017 11:40","17/06/2017 11:54",-99.2394546,19.30464487,-99.26063743,19.30780785,"N",848,0.24,3006,3.006,295,4.916666667
"5705",10058,"México DF Taxi de Sitio","17/06/2017 06:14","17/06/2017 06:21",-99.1625464,19.3706347,-99.16751822,19.36123958,"N",458,0.13,2624,2.624,125,2.083333333
"5706",10059,"México DF Taxi de Sitio","17/06/2017 06:37","17/06/2017 06:45",-99.16510096,19.38283112,-99.16811026,19.40602802,"N",459,0.13,3696,3.696,122,2.033333333
"5707",10063,"México DF Taxi de Sitio","17/06/2017 06:46","17/06/2017 06:53",-99.16881142,19.4054698,-99.17398394,19.39560477,"N",444,0.12,1742,1.742,192,3.2
"5708",10064,"México DF Taxi de Sitio","17/06/2017 06:56","17/06/2017 07:15",-99.1739279,19.3896168,-99.14596263,19.36482194,"N",1143,0.32,7797,7.797,247,4.116666667
"5709",10065,"México DF Taxi Libre","17/06/2017 07:25","17/06/2017 07:30",-99.1580568,19.4341118,-99.15769948,19.44506491,"N",316,0.09,1567,1.567,117,1.95
"5710",10066,"México DF Taxi de Sitio","17/06/2017 07:37","17/06/2017 07:39",-99.1771515,19.3800841,-99.18157132,19.38049889,"N",119,0.03,832,0.832,8,0.133333333
"5711",10067,"México DF Taxi Libre","17/06/2017 07:52","17/06/2017 08:03",-99.1336335,19.4899323,-99.14607526,19.5067893,"N",688,0.19,3661,3.661,260,4.333333333
"5712",10068,"México DF Taxi Libre","17/06/2017 07:43","17/06/2017 08:24",-99.1897715,19.37273966,-99.20505497,19.34131389,"N",2457,0.68,4273,4.273,28,0.466666667
"5713",10070,"México DF Taxi Libre","17/06/2017 08:25","17/06/2017 08:32",-99.20604562,19.34121661,-99.21352667,19.34058171,"N",437,0.12,857,0.857,49,0.816666667
"5714",10071,"México DF Taxi Libre","17/06/2017 08:29","17/06/2017 08:40",-99.1400633,19.3021917,-99.12502732,19.307108,"N",639,0.18,2887,2.887,161,2.683333333
"5715",10072,"México DF Taxi Libre","17/06/2017 08:33","17/06/2017 08:42",-99.22804462,19.33619711,-99.24972191,19.33236038,"N",545,0.15,2691,2.691,112,1.866666667
"5716",10073,"México DF Taxi de Sitio","17/06/2017 08:40","17/06/2017 09:04",-99.1766146,19.3827558,-99.1616843,19.4080597,"N",1472,0.41,3660,3.66,21,0.35
"5717",10074,"México DF Taxi Libre","17/06/2017 09:14","17/06/2017 09:29",-99.12459548,19.48502547,-99.09409166,19.50150132,"N",875,0.24,6139,6.139,174,2.9
"5718",10076,"México DF Taxi de Sitio","17/06/2017 10:15","17/06/2017 10:21",-99.15321875,19.35862473,-99.15886293,19.37814639,"N",380,0.11,2390,2.39,152,2.533333333
"5719",10079,"México DF Taxi de Sitio","18/06/2017 05:24","18/06/2017 05:25",-99.16468375,19.37074795,-99.16303169,19.37406709,"N",8,0,433,0.433,32,0.533333333
"5720",10081,"México DF Taxi Libre","18/06/2017 07:53","18/06/2017 08:02",-99.02370526,19.36979328,-99.04040664,19.38623904,"N",584,0.16,4352,4.352,51,0.85
"5721",10083,"México DF Taxi Libre","18/06/2017 10:09","18/06/2017 10:10",-99.00562474,19.34906359,-99.00572168,19.34996267,"N",34,0.01,154,0.154,0,0
"5722",10085,"México DF Taxi de Sitio","18/06/2017 10:31","18/06/2017 10:56",-99.26271797,19.31673196,-99.24877634,19.30340466,"N",1483,0.41,6022,6.022,339,5.65
"5723",10086,"México DF Taxi de Sitio","18/06/2017 10:56","18/06/2017 11:14",-99.24887751,19.30379332,-99.21148677,19.31944898,"N",1064,0.3,6371,6.371,212,3.533333333
"5724",10088,"México DF UberXL","18/06/2017 12:09","18/06/2017 12:29",-99.1817799,19.4511002,-99.14797795,19.48487024,"N",1188,0.33,7475,7.475,440,7.333333333
"5725",10089,"México DF Taxi de Sitio","18/06/2017 12:22","18/06/2017 12:47",-99.25888634,19.317445,-99.27760036,19.34225534,"N",1510,0.42,7519,7.519,188,3.133333333
"5726",10093,"México DF Taxi de Sitio","18/06/2017 01:53","18/06/2017 02:19",-99.09008463,19.39327068,-99.11358971,19.44044537,"N",1511,0.42,7624,7.624,542,9.033333333
"5727",10095,"México DF Taxi de Sitio","18/06/2017 03:35","18/06/2017 03:42",-99.16488011,19.5220897,-99.16977026,19.5241291,"N",388,0.11,1300,1.3,221,3.683333333
"5728",10096,"México DF Taxi Libre","18/06/2017 04:44","18/06/2017 04:50",-99.1400767,19.302195,-99.13033566,19.28880198,"N",375,0.1,2310,2.31,23,0.383333333
"5729",10097,"México DF Taxi Libre","18/06/2017 04:59","18/06/2017 05:05",-99.23087054,19.27188296,-99.24227432,19.26913026,"N",382,0.11,1947,1.947,51,0.85
"5730",10099,"México DF Taxi Libre","18/06/2017 06:32","18/06/2017 06:52",-99.15315675,19.45406975,-99.20843516,19.48632968,"N",1168,0.32,8331,8.331,294,4.9
"5731",10104,"México DF Taxi de Sitio","19/06/2017 12:26","19/06/2017 12:37",-99.15508349,19.4019509,-99.08104363,19.40511423,"N",685,0.19,8979,8.979,78,1.3
"5732",10105,"México DF Taxi de Sitio","19/06/2017 06:45","19/06/2017 06:51",-99.15683292,19.40666943,-99.17144555,19.40973907,"N",334,0.09,1667,1.667,24,0.4
"5733",10106,"México DF Taxi Libre","19/06/2017 06:57","19/06/2017 07:00",-99.23231316,19.27844356,-99.22864326,19.28278098,"N",170,0.05,911,0.911,13,0.216666667
"5734",10107,"México DF Taxi de Sitio","19/06/2017 07:32","19/06/2017 07:39",-99.15680985,19.40665018,-99.15907608,19.4158701,"N",396,0.11,1435,1.435,209,3.483333333
"5735",10108,"México DF Taxi Libre","19/06/2017 07:29","19/06/2017 07:40",-99.19622188,19.46140938,-99.1765175,19.45619988,"N",627,0.17,2940,2.94,279,4.65
"5736",10110,"México DF Taxi Libre","19/06/2017 07:48","19/06/2017 07:56",-99.19670657,19.46170374,-99.18089146,19.45679926,"N",465,0.13,2346,2.346,164,2.733333333
"5737",10111,"México DF Taxi de Sitio","19/06/2017 07:46","19/06/2017 07:57",-99.15680869,19.4066444,-99.15725204,19.41540389,"N",672,0.19,2325,2.325,353,5.883333333
"5738",10112,"México DF Taxi Libre","19/06/2017 08:01","19/06/2017 08:14",-99.19662166,19.46101122,-99.17014661,19.45093102,"N",766,0.21,3867,3.867,315,5.25
"5739",10113,"México DF Taxi Libre","19/06/2017 07:53","19/06/2017 08:18",-99.23797152,19.28350888,-99.2327593,19.2782069,"N",1474,0.41,2966,2.966,151,2.516666667
"5740",10114,"México DF Taxi Libre","19/06/2017 08:18","19/06/2017 08:21",-99.231837,19.27467466,-99.23310956,19.2827241,"N",209,0.06,965,0.965,34,0.566666667
"5741",10115,"México DF Taxi de Sitio","19/06/2017 08:23","19/06/2017 08:29",-99.15776195,19.40883899,-99.15888643,19.41460619,"N",378,0.11,945,0.945,348,5.8
"5742",10116,"México DF Taxi Libre","19/06/2017 08:25","19/06/2017 08:31",-99.23216688,19.2765701,-99.23258894,19.28958916,"N",346,0.1,1593,1.593,80,1.333333333
"5743",10117,"México DF Taxi Libre","19/06/2017 08:31","19/06/2017 08:34",-99.19699926,19.46005742,-99.19946728,19.45813022,"N",163,0.05,710,0.71,49,0.816666667
"5744",10118,"México DF Taxi de Sitio","19/06/2017 08:35","19/06/2017 08:45",-99.1567712,19.40664842,-99.16983744,19.40019277,"N",614,0.17,1970,1.97,209,3.483333333
"5745",10119,"México DF Taxi Libre","19/06/2017 08:54","19/06/2017 08:55",-99.253745,19.325385,-99.25447398,19.325373,"N",77,0.02,140,0.14,34,0.566666667
"5746",10120,"México DF Taxi Libre","19/06/2017 08:44","19/06/2017 09:09",-99.19435567,19.46127328,-99.16245201,19.44239828,"N",1477,0.41,5308,5.308,520,8.666666667
"5747",10121,"México DF Taxi de Sitio","19/06/2017 09:00","19/06/2017 09:09",-99.1054316,19.4512375,-99.07707614,19.42092107,"N",540,0.15,6884,6.884,44,0.733333333
"5748",10122,"México DF Taxi Libre","19/06/2017 08:30","19/06/2017 08:55",-99.09417932,19.47776019,-99.15356235,19.48593402,"N",1502,0.42,8549,8.549,69,1.15
"5749",10124,"México DF Taxi Libre","19/06/2017 09:15","19/06/2017 09:30",-99.09405909,19.47768694,-99.12234109,19.47119511,"N",886,0.25,3352,3.352,48,0.8
"5750",10125,"México DF Taxi de Sitio","19/06/2017 09:27","19/06/2017 09:33",-99.15679244,19.40668072,-99.16401427,19.41105984,"N",317,0.09,1278,1.278,122,2.033333333
"5751",10126,"México DF Taxi Libre","19/06/2017 09:38","19/06/2017 09:47",-99.19658094,19.4619224,-99.18654062,19.45356082,"N",534,0.15,2746,2.746,139,2.316666667
"5752",10127,"México DF Taxi de Sitio","19/06/2017 09:50","19/06/2017 09:55",-99.15685431,19.40665917,-99.15947654,19.40448364,"N",266,0.07,1314,1.314,112,1.866666667
"5753",10128,"México DF Taxi Libre","19/06/2017 09:58","19/06/2017 10:10",-99.19699529,19.46136629,-99.1993254,19.44111633,"N",766,0.21,3399,3.399,170,2.833333333
"5754",10131,"México DF Taxi Libre","19/06/2017 11:01","19/06/2017 11:13",-99.07279145,19.32284749,-99.13478055,19.29920044,"N",723,0.2,8306,8.306,53,0.883333333
"5755",10133,"México DF Taxi Libre","19/06/2017 10:45","19/06/2017 11:14",-99.09405887,19.47774538,-99.15993632,19.43941534,"N",1777,0.49,9295,9.295,95,1.583333333
"5756",10134,"México DF Taxi Libre","19/06/2017 11:15","19/06/2017 11:20",-99.18075766,19.33481834,-99.17706466,19.32319598,"N",282,0.08,2067,2.067,16,0.266666667
"5757",10137,"México DF Radio Taxi","19/06/2017 12:20","19/06/2017 12:22",-99.17814842,19.42836708,-99.17827441,19.4287186,"N",137,0.04,74,0.074,118,1.966666667
"5758",10140,"México DF Taxi de Sitio","19/06/2017 12:58","19/06/2017 12:58",-99.29456587,19.3562658,-99.29452295,19.35651931,"N",17,0,37,0.037,50,0.833333333
"5759",10141,"México DF Taxi Libre","19/06/2017 01:28","19/06/2017 01:28",-99.19618465,19.46145339,-99.19613282,19.46168809,"N",23,0.01,280,0.28,13,0.216666667
"5760",10142,"México DF Taxi de Sitio","19/06/2017 01:46","19/06/2017 01:56",-99.26574092,19.31301323,-99.24936166,19.317029,"N",612,0.17,2188,2.188,213,3.55
"5761",10144,"México DF Taxi Libre","19/06/2017 02:11","19/06/2017 02:19",-99.19662852,19.46180243,-99.19235967,19.47106568,"N",476,0.13,2585,2.585,115,1.916666667
"5762",10148,"México DF Taxi Libre","19/06/2017 02:51","19/06/2017 03:26",-99.19678271,19.46051233,-99.20340289,19.50041977,"N",2095,0.58,8649,8.649,150,2.5
"5763",10150,"México DF Taxi Libre","19/06/2017 03:26","19/06/2017 03:31",-99.19582153,19.46173158,-99.18675446,19.46523587,"N",301,0.08,1738,1.738,12,0.2
"5764",10151,"México DF Taxi de Sitio","19/06/2017 03:59","19/06/2017 04:12",-99.16990343,19.41315124,-99.15748261,19.41971507,"N",782,0.22,1585,1.585,63,1.05
"5765",10152,"México DF Taxi Libre","19/06/2017 04:45","19/06/2017 05:05",-99.07555739,19.31873103,-99.10384467,19.33165297,"N",1159,0.32,3717,3.717,91,1.516666667
"5766",10153,"México DF Taxi Libre","19/06/2017 05:17","19/06/2017 05:23",-99.19533763,19.46130776,-99.1918471,19.46310044,"N",361,0.1,1769,1.769,49,0.816666667
"5767",10154,"México DF Taxi Libre","19/06/2017 05:23","19/06/2017 05:44",-99.19134949,19.46304584,-99.19673766,19.51159086,"N",1241,0.34,8811,8.811,221,3.683333333
"5768",10155,"México DF Taxi Libre","19/06/2017 05:39","19/06/2017 05:56",-99.15887221,19.45898879,-99.19303081,19.47185137,"N",1037,0.29,4493,4.493,464,7.733333333
"5769",10157,"México DF Taxi Libre","19/06/2017 06:00","19/06/2017 06:02",-99.08503588,19.32032542,-99.08431965,19.32022269,"N",137,0.04,81,0.081,107,1.783333333
"5770",10158,"México DF Taxi Libre","19/06/2017 05:58","19/06/2017 06:07",-99.19651302,19.46242641,-99.19229442,19.47110564,"N",543,0.15,2223,2.223,239,3.983333333
"5771",10160,"México DF Taxi Libre","19/06/2017 06:43","19/06/2017 06:45",-99.24781083,19.31552767,-99.2459419,19.31796352,"N",113,0.03,483,0.483,15,0.25
"5772",10162,"México DF Taxi Libre","19/06/2017 07:00","19/06/2017 07:16",-99.13834234,19.30150134,-99.13333734,19.32492432,"N",929,0.26,4337,4.337,274,4.566666667
"5773",10165,"México DF Taxi Libre","19/06/2017 08:04","19/06/2017 08:13",-99.23916448,19.31643382,-99.25199682,19.30642116,"N",577,0.16,2455,2.455,71,1.183333333
"5774",10166,"México DF Taxi Libre","19/06/2017 08:14","19/06/2017 08:26",-99.21399307,19.43932004,-99.17827853,19.39943978,"N",769,0.21,7284,7.284,69,1.15
